machineID,datetime,voltmean_3h,rotatemean_3h,pressuremean_3h,vibrationmean_3h,voltsd_3h,rotatesd_3h,pressuresd_3h,vibrationsd_3h,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
1,2015-11-29 06:00:00,152.23705650539932,457.39837965753316,85.0482015143736,43.81181618314007,21.725970760351665,27.728596714144796,14.20082113631334,5.430625889614707,172.78292771089772,446.01513908063316,103.42912835593053,38.965331400072245,14.743662221741513,49.78951365362063,14.013116823142052,5.415340774160133,0.0,0.0,0.0,0.0,0.0,56.875,23.875,176.875,41.875,model3,18,none
2,2015-11-29 06:00:00,163.34450267482862,463.47590468012163,104.73338199939678,44.10411621966627,19.984375940256875,74.43035153822574,8.05701616906459,1.5299674626723783,178.59108160038122,428.1909583216135,103.37407654687777,41.27344831321955,13.332376055757205,50.89541825662719,9.691149718740203,4.920704288089576,0.0,0.0,0.0,0.0,0.0,28.875,22.875,178.875,28.875,model3,7,none
3,2015-11-29 06:00:00,175.56406982513198,425.2622769494067,91.26864834992847,43.71027860565567,15.19905720597439,27.771150699104886,10.137852948504248,1.8856090708973108,168.15591024332969,467.2645840340051,105.33139998720458,40.864120915442214,19.966691760922558,47.31012105435143,10.755747166822717,4.471256231520936,0.0,0.0,0.0,0.0,0.0,69.875,21.875,69.875,39.875,model3,8,none
1,2015-11-29 09:00:00,165.0868514788759,500.68528294228054,109.9222742756192,41.7001813653786,11.088505127862966,52.02627350710758,16.431075783388785,3.0291653326061256,171.03428629106537,435.9110776617926,100.74241672446848,37.8718885093824,14.633323003952555,53.38881719494015,9.94638578097983,6.0365082258999125,0.0,0.0,0.0,0.0,0.0,57.0,24.0,177.0,42.0,model3,18,none
2,2015-11-29 09:00:00,171.5472649629245,490.5981347299087,102.34118454152446,39.67746764862712,1.9089787491099912,11.74425439709325,17.36442863440856,5.285635866967644,167.6751310630536,434.7107909553299,97.85792785059681,40.31568263712431,14.94416207837283,64.01305497197248,9.880791580406354,3.7517581909076907,0.0,0.0,0.0,0.0,0.0,29.0,23.0,179.0,29.0,model3,7,none
3,2015-11-29 09:00:00,167.75738162508006,403.11991900344776,105.89649433562488,44.88049702111981,1.7888109951881273,11.164753714147466,5.638126741584761,1.0634173424678197,166.06906191302824,443.35220661107803,105.683019395528,41.01548712074774,18.532844474348984,47.70880827458557,10.122203163024686,5.178596577407455,0.0,0.0,0.0,0.0,0.0,70.0,22.0,70.0,40.0,model3,8,none
1,2015-11-29 12:00:00,174.57989714799464,530.9927682949144,97.81321438963961,37.73501986227419,16.57521695875119,63.685482200555036,11.760564356537593,6.82115788992885,174.40032040235397,464.823342033608,98.65088618628545,41.71076591789464,12.516775020397517,59.876334949599666,7.465677257336491,5.053158563447046,0.0,0.0,0.0,0.0,0.0,57.125,24.125,177.125,42.125,model3,18,none
2,2015-11-29 12:00:00,196.62326229750045,439.7389688935037,99.49325940315953,41.396356000619214,6.32380401914034,32.755451799585806,6.915960163270411,8.269165750665845,176.67228257175512,444.37303695823533,99.79317799182347,37.84810067540472,15.629151831458627,57.55043727876993,9.456436367014613,5.320802335914218,0.0,0.0,0.0,0.0,0.0,29.125,23.125,179.125,29.125,model3,7,none
3,2015-11-29 12:00:00,159.71381426614906,444.91529185178166,107.32718837258383,45.14652014781707,16.11925186152393,60.906807925904616,8.882361117556988,1.4011473569501636,168.13836255450968,461.7679432576017,93.8297288934387,40.64719118033779,17.77061784728271,54.04636422408083,7.876703805372841,4.694906141145219,0.0,0.0,0.0,0.0,0.0,70.125,22.125,70.125,40.125,model3,8,none
1,2015-11-29 15:00:00,165.1299018848711,460.906535440345,97.19855388204404,39.26824009389121,18.14096737795285,52.50418982487259,9.757644558560298,5.24546310734301,170.01739477974175,439.743481269065,99.29585387223888,42.59192660615876,13.815356756704588,46.747496472661176,7.775572765700543,4.236569986356092,0.0,0.0,0.0,0.0,0.0,57.25,24.25,177.25,42.25,model3,18,none
2,2015-11-29 15:00:00,185.80949052277583,401.95256753122527,97.03731885145737,41.16479758799809,22.646964650152338,25.151703779155763,13.884023647781333,6.704442805521326,172.23906016619443,413.87114886876276,98.62868460527065,38.48080154751214,13.965498134138846,54.70109558524629,11.300082024867057,4.696444546441566,0.0,0.0,0.0,0.0,0.0,29.25,23.25,179.25,29.25,model3,7,none
3,2015-11-29 15:00:00,172.95105261069463,467.85960081639763,95.26672570864946,48.97157231027357,19.02544629294063,6.585383868732748,5.883559429570617,1.3050216902920546,175.5278310361207,474.20605585340655,99.87791687385955,41.916716940529334,14.22492148499324,49.497162132515264,12.957407841133,5.633177096080157,0.0,0.0,0.0,0.0,0.0,70.25,22.25,70.25,40.25,model3,8,none
1,2015-11-29 18:00:00,172.0219873962306,459.09951305680596,103.47008317875031,36.17541401333433,4.9647771896493875,54.96085511987825,17.021244660782344,5.501974791833167,174.78403636987227,442.0824758380152,104.40178288987394,38.03681146240259,9.92413417267187,47.728039850365846,7.776213055982822,5.585152623898682,0.0,0.0,0.0,0.0,0.0,57.375,24.375,177.375,42.375,model3,18,none
2,2015-11-29 18:00:00,180.74050875449538,480.81875022898686,95.38735236931684,41.01911959084593,3.8108963572835908,52.76305782777511,12.215335779986109,5.686547706963605,168.94051311597656,456.71049708924255,101.44357097654917,44.04539854141306,12.849621669733567,44.27394605198563,9.221578146546973,4.548176811227741,0.0,0.0,0.0,0.0,0.0,29.375,23.375,179.375,29.375,model3,7,none
3,2015-11-29 18:00:00,182.60393359969774,466.62012848997745,86.42474624933516,38.66891050375185,10.399648648993368,40.73937387896221,9.563407878044996,1.6310406248079667,167.49875376150922,455.3200323387136,98.66441002831144,44.15688275447382,18.92017868917078,50.747189502118644,10.954465413791617,4.734660257129466,0.0,0.0,0.0,0.0,0.0,70.375,22.375,70.375,40.375,model3,8,none
1,2015-11-29 21:00:00,167.68816281863968,444.1130387896651,96.3185330003044,36.57978223098143,18.42908700065967,30.579032480093403,2.0872471536389225,3.919564123026489,167.43754189989846,432.3453037319275,106.66236734603564,40.64967857768209,15.758287897167005,61.81028355323889,9.504058784757017,5.043740259304077,0.0,0.0,0.0,0.0,0.0,57.5,24.5,177.5,42.5,model3,18,none
2,2015-11-29 21:00:00,148.47128803145603,449.3229941051561,107.2465583858318,46.98055185966049,10.778947841805104,53.04200971714833,12.67480166885937,2.3901419034738933,173.58735071799828,459.4233481498529,97.9030384528193,38.56712573933914,15.029964141851725,56.70104500260444,9.67423667104567,5.86813902847918,0.0,0.0,0.0,0.0,0.0,29.5,23.5,179.5,29.5,model3,7,none
3,2015-11-29 21:00:00,161.69172678201383,466.7378322805521,115.49363960613913,45.53799682669062,16.062768326560477,27.448749209331492,11.73441995711,3.3258051183306154,176.50473640029338,464.9143800964276,103.87618034976944,42.41159198946895,12.0596227503359,59.653416565401564,12.671244802447006,4.317743063549603,0.0,0.0,0.0,0.0,0.0,70.5,22.5,70.5,40.5,model3,8,none
1,2015-11-30 00:00:00,174.87485778846286,492.19166408956346,87.49784063227602,43.80338614432539,11.032032149032492,29.443362209989637,9.423113779569,7.269969684903691,175.96743762224892,487.46480854482854,97.15935581472739,39.43102789685585,9.912061913831547,36.19745545471826,9.901214917525401,5.967340592713048,0.0,0.0,0.0,0.0,0.0,57.625,24.625,177.625,42.625,model3,18,none
2,2015-11-30 00:00:00,172.247996617336,417.0254641326089,99.40993882499909,35.731816104993094,21.983585050170056,75.95044166217366,4.91129669763778,0.3518413469179231,172.2566646088584,432.00026784550647,91.07966704324696,39.17584624024983,15.91939447666605,51.61861754045463,9.620492014377005,4.753591639547135,0.0,0.0,0.0,0.0,0.0,29.625,23.625,179.625,29.625,model3,7,none
3,2015-11-30 00:00:00,171.23851643296697,456.16608636023636,108.80288968477274,39.83593350072796,22.386530136861285,62.075810527176515,2.3885999096686144,5.79372774049818,175.95217409177798,452.66242804192404,95.23683667848093,43.00343404983165,16.6564498332352,45.08824972722855,8.570012313005973,4.4688839749462295,0.0,0.0,0.0,0.0,0.0,70.625,22.625,70.625,40.625,model3,8,none
1,2015-11-30 03:00:00,185.34590229210102,398.5277045591331,104.28926364928105,39.366965565034995,11.29480273921542,25.23232262561248,14.945030300170178,2.3915964814844735,173.68040629057535,425.48135791476864,109.97765425429016,40.004967513845315,14.154757926866937,53.393638956950724,9.714169115589792,3.9579076596650635,0.0,0.0,0.0,0.0,0.0,57.75,24.75,177.75,42.75,model3,18,none
2,2015-11-30 03:00:00,166.82451767427887,462.7647771437283,106.87242129407534,44.558584076851425,16.651469303492952,37.697137479211364,8.374068248972918,6.819400003214529,169.6395671186281,437.3682394943222,106.62270108910647,41.69539864269607,13.125769798583173,50.235043227273174,9.45470035984723,5.379118703746124,0.0,0.0,0.0,0.0,0.0,29.75,23.75,179.75,29.75,model3,7,none
3,2015-11-30 03:00:00,165.15457901529106,440.4752044662034,96.39887490921163,35.85812328176999,12.339417575871611,20.01976943575679,15.887085623485499,4.16075293843602,170.63933460726903,418.6188019628284,101.8075625407659,41.70492894465729,18.543538433142167,56.99970476673963,9.928269179621514,4.930362162901093,0.0,0.0,0.0,0.0,0.0,70.75,22.75,70.75,40.75,model3,8,none
1,2015-11-30 06:00:00,163.89029241189198,476.44464472785273,98.4516625517553,38.622613887892584,21.405433698364202,36.855009419882705,4.416501185376249,6.18079064939899,180.84071611036956,436.95976011908516,101.16931381588577,42.510252296453345,16.42203729517023,65.16080432732262,9.58752401094329,5.371875243951087,0.0,0.0,0.0,0.0,0.0,57.875,24.875,177.875,42.875,model3,18,none
2,2015-11-30 06:00:00,164.76162967155153,430.5737250919671,100.07642319574104,40.11082427561505,20.41430288385074,49.299058434641296,16.117505174493033,4.655279316063722,172.6074338386112,429.83558879991153,103.44327852264108,36.50047533448122,15.522935151212499,54.40378166801026,12.025170340225516,3.836407973462591,0.0,0.0,0.0,0.0,0.0,29.875,23.875,179.875,29.875,model3,7,none
3,2015-11-30 06:00:00,161.41014521970556,519.90501098883,110.15773371858809,50.237208088561836,17.44083881831415,57.99230377112164,8.663530056849856,-0.48738427898968606,168.53225117788614,439.4182451621979,104.96027026998242,42.19039328755593,10.252770279918895,55.16830042152456,8.272553768280908,5.404112482517305,0.0,0.0,0.0,0.0,0.0,70.875,22.875,70.875,40.875,model3,8,none
1,2015-11-30 09:00:00,172.9298163450487,370.9177072888023,102.43270111934369,44.93093103263684,6.987766075021364,35.74918164401551,5.494144029969458,0.6686356186376852,170.95234225300092,425.1680090232052,111.80119248654488,40.89127843851047,15.057322633218607,46.604368166772815,9.384147014126697,5.767717232127153,0.0,0.0,0.0,0.0,0.0,58.0,25.0,178.0,43.0,model3,18,none
2,2015-11-30 09:00:00,189.21572733925993,450.91888060106675,100.48435627053637,40.72775340399396,15.106309112413351,71.4399851029564,0.7070761704080333,2.3191844142583,174.95099892180446,433.3162018767322,96.01741230452349,41.50415301482278,12.821444396975023,39.22673814356659,9.712512010726448,4.002739103676155,0.0,0.0,0.0,0.0,0.0,30.0,24.0,180.0,30.0,model3,7,none
3,2015-11-30 09:00:00,170.65530954038368,461.8760126860705,102.3596830936873,44.1576319010991,17.217294309412218,38.0513083194236,10.219602759719027,2.861669165972329,173.8047414333436,456.83177441889427,104.3646369661328,38.62602697752626,14.673333936285744,48.16089003196429,6.431865534446255,4.101056024259374,0.0,0.0,0.0,0.0,0.0,71.0,23.0,71.0,41.0,model3,8,none
1,2015-11-30 12:00:00,168.9323008188586,504.3703035961924,97.97132512266302,42.42961989382979,21.697259999678792,86.3103875533526,8.627395238867502,6.147135327710823,169.74781749671615,418.44927529470505,96.61627445929027,38.57186092452173,12.211090120898339,52.775729934776265,10.642039685600285,5.0019475897256145,0.0,0.0,0.0,0.0,0.0,58.125,25.125,178.125,43.125,model3,18,none
2,2015-11-30 12:00:00,184.93452297650484,448.0122975698465,97.4382594638377,37.88808147295116,21.422646955234605,6.566818947105752,13.311221449054939,7.1772182924408945,166.7250411452014,433.86541209788567,105.04281085905961,40.7646157365403,14.630261380795213,57.67833605933456,10.327917556620319,6.017932786919488,0.0,0.0,0.0,0.0,0.0,30.125,24.125,180.125,30.125,model3,7,none
3,2015-11-30 12:00:00,157.12465208761307,396.84905379142265,95.47322913633953,37.79820261084357,8.442031229081813,16.148681036711327,21.522748504751277,4.2772362706279,169.59693865174341,416.41304592185935,95.35158571093521,42.10149555800041,19.274865054531205,61.43862403395665,8.635055271629733,4.90446731412112,0.0,0.0,0.0,0.0,0.0,71.125,23.125,71.125,41.125,model3,8,none
1,2015-11-30 15:00:00,185.11335258901295,447.2988108078695,102.43591108583664,45.695496110295565,18.43941693143508,25.36675491351668,8.443546941875304,6.558843570603821,173.81053682901802,441.87746129787354,103.5596441469768,41.23296106334624,17.334313076751968,49.295955503070815,10.379992280918007,6.225270842753577,0.0,0.0,0.0,0.0,0.0,58.25,25.25,178.25,43.25,model3,18,none
2,2015-11-30 15:00:00,169.34321695510937,407.3013777228472,95.60557504346073,40.51940017863773,-3.157475479160542,92.17777108606703,6.845609048874885,5.133650083998156,170.60753835498616,441.8791667798882,95.1695887960968,41.63964442668543,14.46950738874801,63.76045290671591,12.125403438315933,6.255026184034737,0.0,0.0,0.0,0.0,0.0,30.25,24.25,180.25,30.25,model3,7,none
3,2015-11-30 15:00:00,176.00322469463538,511.9184530245054,96.61191775973002,37.749998446467714,29.36152451654078,45.5112205490488,3.3775551339059975,2.281134083141154,171.31936991397757,494.27455863949393,107.82725979021413,42.65591534450835,15.088451515880072,46.50606365477727,8.573586492609664,5.30052111143724,0.0,0.0,0.0,0.0,0.0,71.25,23.25,71.25,41.25,model3,8,none
1,2015-11-30 18:00:00,177.2308298831331,435.7406909240904,110.90989902342154,35.80192504586811,8.248037149771328,58.33598872939142,14.95728977001523,3.112293975077712,167.52838865031313,445.7499742735452,106.46803045779023,37.53523726097863,15.809339859478444,55.16646340887066,10.23957404453974,4.9169217602295054,0.0,0.0,0.0,0.0,0.0,58.375,25.375,178.375,43.375,model3,18,none
2,2015-11-30 18:00:00,157.87592062504953,454.6936311034377,103.77598687385083,36.16281226632684,13.950359861612903,32.464258463794955,12.122300849737229,2.505315014471466,172.9063940701753,481.59763843017913,102.06958546561542,42.18049915342872,16.892029299246623,45.8379434879902,11.496500325940666,5.282538458022039,0.0,0.0,0.0,0.0,0.0,30.375,24.375,180.375,30.375,model3,7,none
3,2015-11-30 18:00:00,175.46827598486442,479.74385716657724,100.78417463378118,39.093280385242196,13.325592319880817,48.782278807639145,7.835207399467103,4.502045938231095,174.74204308008274,462.70038367920984,104.39282934609722,41.241531675618006,17.825994475468704,36.10517842437756,11.261663336017056,3.5954297727568463,0.0,0.0,0.0,0.0,0.0,71.375,23.375,71.375,41.375,model3,8,none
1,2015-11-30 21:00:00,166.92085944063393,479.0266173412834,104.52031742286984,43.485986631597726,6.118249900199591,60.24411040498455,2.6614627956979655,6.055654317850596,167.74828099103007,452.88535423839767,102.28414990662272,41.06395621043288,11.883282418477275,60.49793820013955,10.144786030214378,4.927327291640245,0.0,0.0,0.0,0.0,0.0,58.5,25.5,178.5,43.5,model3,18,none
2,2015-11-30 21:00:00,160.26473976294085,456.9591715621657,90.95425150068326,40.25508003425446,26.706844196632563,24.488615597052114,8.154257976682791,5.187037912759754,167.9586004299353,470.01677101900987,105.50424638077324,38.749713117842596,17.43289287424485,60.418008177742806,9.642097338962541,5.928409452374958,0.0,0.0,0.0,0.0,0.0,30.5,24.5,180.5,30.5,model3,7,none
3,2015-11-30 21:00:00,174.96775970284048,452.55579689218314,101.00571227227128,48.92239917180009,17.82344972014417,43.324495023348575,15.878714980996724,7.146180913864269,177.97089630922326,483.2594804075861,98.40002337394371,41.837797374796395,10.662861545876964,36.29553071989044,9.739106569064182,3.8382569949669287,0.0,0.0,0.0,0.0,0.0,71.5,23.5,71.5,41.5,model3,8,none
1,2015-12-01 00:00:00,174.91334435420927,421.66192382501026,102.22600326574432,40.55391430136042,2.384474089816189,16.88192224693481,14.606141601291295,0.6849701271865318,170.91093308725456,441.5883466643577,100.37096457253837,39.487346802257456,13.898901906303642,60.32830195833694,11.38921057618504,6.0812507851083435,0.0,0.0,0.0,0.0,0.0,58.625,25.625,178.625,43.625,model3,18,none
2,2015-12-01 00:00:00,178.37118459349063,424.3160945110172,98.18912849436975,40.772239431792244,11.877362505063173,67.27463733758758,13.327702005605849,7.998840269714943,170.52099072689927,480.0828604406271,95.27634345050845,41.454144059790536,15.791943660062742,59.089898143027185,9.198824473928214,4.523050613938922,0.0,0.0,0.0,0.0,0.0,30.625,24.625,180.625,30.625,model3,7,none
3,2015-12-01 00:00:00,179.59291986206256,446.3123372204647,99.2328140555308,41.72944807574797,13.300538435450852,54.36880465344484,16.407130989068335,4.687670803219061,169.30268285821057,449.9324725196129,102.9376165088452,43.92543302256278,14.83156244747028,48.18862796242955,11.76793072059574,4.347462488220462,0.0,0.0,0.0,0.0,0.0,71.625,23.625,71.625,41.625,model3,8,none
1,2015-12-01 03:00:00,167.06808785562774,485.84036431483474,91.9674509230107,36.798394932204324,9.82156559324968,30.71224235551481,6.668717492347085,-0.8118819614444517,170.1594961295329,422.3809059591573,95.9361811643864,42.48228374692571,15.938832173499366,46.832601284545746,8.530469689826276,4.940478282861914,0.0,0.0,0.0,0.0,0.0,58.75,25.75,178.75,43.75,model3,18,none
2,2015-12-01 03:00:00,191.58889784185186,398.2090925432198,93.84296876035602,34.984694526063066,10.052604676187418,50.92083159148275,4.957814397368596,5.366618345134851,168.0166487252899,435.84228983470643,102.94318040598041,39.62075529765834,20.23530583750411,56.25250535072015,11.991759534721137,4.3823580347141,0.0,0.0,0.0,0.0,0.0,30.75,24.75,180.75,30.75,model3,7,none
3,2015-12-01 03:00:00,171.8191729318207,438.48611562080373,119.74845741581683,39.3086431132587,12.818761189976493,59.04776159605292,4.5475118622030966,1.9044268895185361,168.18839716051386,394.77249434459173,99.37364694654215,41.851293873268354,13.130900673391656,42.80711539120848,13.21711325360184,6.522358777815841,0.0,0.0,0.0,0.0,0.0,71.75,23.75,71.75,41.75,model3,8,none
1,2015-12-01 06:00:00,166.93884120569228,429.35779909103036,87.11203478577254,36.49409434263643,-3.7456374643649344,31.489978776283508,15.361235626047563,2.7308221758431594,166.55082825635873,468.91503452828437,95.85957160918477,41.127348276701376,13.128273514275312,54.10759993750311,10.27294613439803,6.699206648237964,0.0,0.0,0.0,0.0,0.0,58.875,25.875,178.875,43.875,model3,18,none
2,2015-12-01 06:00:00,150.9329512575759,431.6976302295667,90.30897186309626,43.45999945151889,17.898852657432705,41.71287534990822,6.576248330588514,6.163562188319114,175.0637456480739,477.7327023284337,100.20655441342562,38.16050904782404,15.223185963718874,49.15105593163414,8.002109440484679,5.247693942698071,0.0,0.0,0.0,0.0,0.0,30.875,24.875,180.875,30.875,model3,7,none
3,2015-12-01 06:00:00,170.01468552650041,492.5035824830934,98.57405034422936,43.14560021097497,13.563106963106662,44.767224322674885,6.691639890636067,3.8270839144564097,174.4854562050785,456.9704087980792,92.69400117170754,42.710743249463555,14.01436149505086,48.24434321026621,8.53103184013178,5.4172791178901525,0.0,0.0,0.0,0.0,0.0,71.875,23.875,71.875,41.875,model3,8,none
1,2015-12-01 09:00:00,158.77143369619176,407.7057445416329,89.99168019691707,41.14985436511779,16.02169072154007,35.70514257383265,10.595306224145062,6.553934886178434,177.9791604299035,468.72577149428173,106.41278555865344,43.17399356593715,14.121648544698909,51.37985849347539,11.989904723051831,4.101958797009503,0.0,0.0,0.0,0.0,0.0,59.0,26.0,179.0,44.0,model3,18,none
2,2015-12-01 09:00:00,178.2701400165122,490.99593281331755,109.69445520235071,45.108916706746335,16.945010416635164,62.24228598444116,4.747506994455793,7.459139668134444,173.66948735657928,463.5287524011023,96.36544651546699,39.21866001294763,15.150815369991731,54.78137909138822,10.36645173650742,5.161997151362081,0.0,0.0,0.0,0.0,0.0,31.0,25.0,181.0,31.0,model3,7,none
3,2015-12-01 09:00:00,171.03408725415306,450.9372067948885,80.75199272682995,49.72711472553105,11.685695393531478,38.01782707825755,15.951499260956702,0.9220552260902544,172.1410898376883,419.1304573892198,103.31944063012122,41.470115696435165,15.145584698920844,48.17386155884925,11.783750056532991,6.294271985809871,0.0,0.0,0.0,0.0,0.0,72.0,24.0,72.0,42.0,model3,8,none
1,2015-12-01 12:00:00,183.69805232613385,409.5767753635068,99.70245404493022,37.954279119240006,14.58030803256941,43.42449055736595,11.322968016224205,4.186205807309358,170.98853603009897,456.6857581812831,91.21746550679458,36.897192914720094,14.9873912570465,54.488025469919364,9.973874992532526,4.477375981457554,0.0,0.0,0.0,0.0,0.0,59.125,26.125,179.125,44.125,model3,18,none
2,2015-12-01 12:00:00,163.1726846252567,523.916355481853,118.7912632247747,41.32592517932844,34.78253521475234,70.24013681386468,13.207823059980921,6.2062492120324535,175.2599864346676,469.3569039884571,99.08582111059016,37.6964693258228,17.10666552075952,48.624865265264056,11.179890480697763,5.874722480063946,0.0,0.0,0.0,0.0,0.0,31.125,25.125,181.125,31.125,model3,7,none
3,2015-12-01 12:00:00,175.84901116768498,478.08146607226996,101.37247313568683,39.724868546538566,24.731420507754024,71.6062818398185,12.659505535579578,4.149696611453062,167.18758285496287,480.07078585924864,106.36676011135891,41.00804828030921,9.882495117083552,52.35684158220307,8.34606630640315,4.101201894166387,0.0,0.0,0.0,0.0,0.0,72.125,24.125,72.125,42.125,model3,8,none
1,2015-12-01 15:00:00,178.8666678143742,484.43482990044225,105.19511988460695,43.50372071942589,11.840918390506594,46.89513669783843,9.342009899188017,6.526461577105664,175.60862514259395,467.71002838648394,108.3607791427276,41.25155471661689,16.846904384846404,53.1097387281841,8.504890195085288,5.138201290159435,0.0,0.0,0.0,0.0,0.0,59.25,26.25,179.25,44.25,model3,18,none
2,2015-12-01 15:00:00,171.95980186128924,417.0902004784167,101.2968661948015,45.2031780815207,13.319366189063278,55.554622127044205,17.217624694825037,7.946738406018094,173.22729600777114,452.63130338284947,99.49911468846187,40.64168669063517,13.78811773393886,45.415570588494575,9.285533313333316,5.6682020391033525,0.0,0.0,0.0,0.0,0.0,31.25,25.25,181.25,31.25,model3,7,none
3,2015-12-01 15:00:00,164.73048730978297,491.4682853494555,95.34132819617246,43.31796204359688,12.196823073831155,3.93617325272826,9.598082857534173,3.374132092784142,168.36964668047824,422.2180197343237,102.40189144148282,41.71845391391171,14.813894067169938,49.89290780839845,9.20606639497059,6.040819381509817,0.0,0.0,0.0,0.0,0.0,72.25,24.25,72.25,42.25,model3,8,none
1,2015-12-01 18:00:00,155.11774333230943,396.8260807624036,110.17219157910367,37.14632336501024,19.633399716574605,26.213441661504255,12.085582486894097,6.487513764926108,172.69715274259232,459.583146434518,96.65575618311249,39.09211888212314,12.21688622561271,43.133778846792296,11.261956474667562,5.14605940337327,0.0,0.0,0.0,0.0,0.0,59.375,26.375,179.375,44.375,model3,18,none
2,2015-12-01 18:00:00,184.89965554832563,444.956744525732,103.13142022488826,41.46382872896672,14.401785956411757,20.726397371631375,6.73400172244151,4.093870279158063,173.63604325317462,452.4948913280209,104.85199596568424,42.59625449932908,9.315029007093976,52.01397425772586,10.398363248853356,5.524669684601589,0.0,0.0,0.0,0.0,0.0,31.375,25.375,181.375,31.375,model3,7,none
3,2015-12-01 18:00:00,167.00045408290788,470.96999059419386,96.45784971237704,40.62411351558815,20.820785371097728,30.013433320763056,3.9604988433019663,4.035007140109061,164.82140401865738,421.0330244403308,94.1119593689374,37.15145190505676,13.802427322476367,41.541196937240656,12.913292266894672,5.715376965027932,0.0,0.0,0.0,0.0,0.0,72.375,24.375,72.375,42.375,model3,8,none
1,2015-12-01 21:00:00,151.4830904048201,438.94387905324254,95.9979136536754,44.09485635610104,12.885795824641406,37.82128860946057,9.9759430958981,1.1020187933626877,172.4595922318299,470.85336488757036,98.60243287435567,37.21242077503665,10.727462377364935,46.837068059060606,11.379824838124867,5.226731103743891,0.0,0.0,0.0,0.0,0.0,59.5,26.5,179.5,44.5,model3,18,none
2,2015-12-01 21:00:00,176.18360685165342,451.46570593201363,99.00927445602964,46.07262939976445,8.982343635518657,52.56983222853935,10.603156933489792,4.854205352342827,170.69631915252563,476.7704100332702,103.88523629567162,40.142535724681785,11.045615293319466,58.308900108795115,8.661439875000088,4.995631730578975,0.0,0.0,0.0,0.0,0.0,31.5,25.5,181.5,31.5,model3,7,none
3,2015-12-01 21:00:00,163.77314123691423,433.99563641695727,97.43340809443333,39.16048336464573,13.847275074460102,6.144345575158873,10.057464886370989,1.0963632040382807,168.88800020723315,454.90842267950455,106.94248422454181,41.823083615212646,13.891366290538784,60.94431169133751,10.232254660490678,4.5336148073521345,0.0,0.0,0.0,0.0,0.0,72.5,24.5,72.5,42.5,model3,8,none
1,2015-12-02 00:00:00,174.8437198570148,434.5906313770884,95.20346986371024,40.0457587128725,13.903489270352802,89.19176268995099,18.072791138103536,5.108312069009478,167.249828715777,437.45169124564893,95.39618447274206,39.581574942639485,13.544859887835855,49.84257675995973,11.1243704908518,5.320316350041573,0.0,0.0,0.0,0.0,0.0,59.625,26.625,179.625,44.625,model3,18,none
2,2015-12-02 00:00:00,162.87407268792174,451.97044861248554,102.11364853620043,42.62761336361194,10.886177157150554,40.341570112826716,3.7551811577901724,8.048639084467426,172.22202521355766,413.36848336583154,97.22301357074626,36.58863787113617,16.557606093765443,48.88139802256543,10.90354648199126,5.521414934678592,0.0,0.0,0.0,0.0,0.0,31.625,25.625,181.625,31.625,model3,7,none
3,2015-12-02 00:00:00,160.97565669975756,487.6028192027899,109.52066205582335,33.07653137126819,16.422692924634603,54.982969527334085,9.102216062526265,5.48262578934613,171.73235230506236,438.97138366712085,111.9176900577031,40.40731355373033,13.836806777280533,50.46560747591612,13.28668625227327,5.765682356167881,0.0,0.0,0.0,0.0,0.0,72.625,24.625,72.625,42.625,model3,8,none
1,2015-12-02 03:00:00,183.7444375895745,435.8587513810038,101.70861902539089,41.71578734666899,1.379499304846508,19.92899084528682,13.116265627787374,4.607554776395635,175.58710970617233,445.8853260428661,97.985030831791,39.30163183766494,20.00535695602813,48.562132879916874,10.552125399994235,5.418836170480901,0.0,0.0,0.0,0.0,0.0,59.75,26.75,179.75,44.75,model3,18,none
2,2015-12-02 03:00:00,193.1394847592635,397.4979285750964,105.86613204510466,38.7326408904247,18.065432112041226,47.982782214451674,11.870988162441183,6.380863043320878,171.5456235578886,449.16295645285857,102.05993848039752,40.87821484369762,18.08435187668326,45.90302561903081,7.0381542088227995,5.727506240482578,0.0,0.0,0.0,0.0,0.0,31.75,25.75,181.75,31.75,model3,7,none
3,2015-12-02 03:00:00,169.1176096423528,518.9907186124234,105.4015213208262,38.72258087040324,14.16796751103094,51.891276138698025,10.47051792600301,5.8734287064094115,162.58898995896683,452.501482288456,100.20993468631812,39.036074489183605,18.30942716753966,44.92191556556462,7.98730229301696,5.3530549843891295,0.0,0.0,0.0,0.0,0.0,72.75,24.75,72.75,42.75,model3,8,none
1,2015-12-02 06:00:00,165.5437770446198,433.8717036463335,104.01799917912456,42.80177082250228,18.54129427081229,67.07200244306375,6.989099214211527,8.557856750227982,169.5647752318553,452.682035092383,100.73844965640707,42.4002119300905,15.981490175644447,37.50120843938577,10.335822923144566,4.992216079590354,0.0,0.0,0.0,0.0,0.0,59.875,26.875,179.875,44.875,model3,18,none
2,2015-12-02 06:00:00,160.60341650080326,474.70883900562217,103.22615632354531,35.23369839910387,14.665628706943536,76.65477723650412,9.5240279066907,2.6925018090388835,164.9276465429712,470.0392176046134,100.97094016577141,41.7147831246017,15.720187048588944,45.48313113511984,9.49424777856043,4.2678892366968135,0.0,0.0,0.0,0.0,0.0,31.875,25.875,181.875,31.875,model3,7,none
